Province,Ho Chi Minh,Ha Noi,Hai Phong ,Can Tho,Dong Nai,Quang Nam ,Bac Ninh,Hai Duong,Nghe An,Hue,Thanh Hoa,Khanh Hoa ,Nam Dinh,Dak Lak,Thai Nguyen,Vung Tau,Ca Mau,Binh Dinh,Soc Trang,An Giang,Phu Tho,Thai Binh,Quang Ngai,Lam Dong,Binh Duong,Phu Yen,Bac Lieu,Dong Thap,Binh Thuan,Ninh Thuan,Quang Ninh,Ha Tinh,Quang Binh,Lang Son,Gia Lai,Long An,Tra Vinh,Ninh Binh,Tay Ninh,Tien Giang,Haa Binh,Kon Tum,Vinh Long,Hau Giang,Yen Bai,Quang Tri,Lao Cai,Ben Tre,Bac Giang,Cao Bang,Binh Phuoc,Ha Giang,Tuyen Quang,Bac Kan,Son La,Ha Nam,Hung Yen,Kien Giang,Lai Chau,Da Nang,Dak Nong,Dien Bien,Vinh Phuc,Latitude,Longitude
Quang Ninh,1141.596019,184.0384292,67.14763414,1231.223,1122.217924,581.6415104,125.7109688,98.13019587,307.9962779,506.725014,205.4404829,1031.028668,132.2964522,931.6303799,161.4137655,1179.697855,1334.938891,831.6401329,1276.686214,1169.612538,197.7289816,115.316478,674.4061623,1017.222961,1125.325073,907.3688086,1314.903787,1186.388411,1124.277627,1066.383806,0,329.3148581,398.5177614,107.4236405,786.764675,1169.067548,1235.62,159.0980017,1085.795346,1189.739956,202.2100918,740.7946386,1204.227807,1263.483536,260.8192587,467.9806376,373.2476596,1202.391388,115.6275144,213.06033,1043.467387,310.6468685,231.6631797,195.3647676,350.1589844,148.1347105,131.6258259,1269.934849,436.3807967,559.7831126,973.3385266,440.2776573,183.1613927,21.0094,107.2728
Ha Tinh,846.7715457,313.7166202,284.6755531,924.3918645,831.2791256,376.4940031,316.7295183,292.2535991,43.08764215,275.101254,163.4519364,794.7662456,232.6491563,671.8708209,362.3113892,893.007957,1022.101593,620.5337624,972.5196668,854.368697,334.7069108,238.3545815,472.2043586,762.5966529,832.6380508,688.7964205,1007.92651,877.2936688,858.5944166,823.4785985,329.3148581,0,120.5994043,399.8530941,535.8856546,870.4591689,936.19578,212.6620663,782.2135661,890.356339,281.5957636,493.0314263,899.6691391,953.2587135,388.8521887,212.2005795,495.2237,903.5159512,327.3022932,482.9573504,748.1498883,507.4931907,394.281679,423.6561534,391.8806245,249.208173,279.3710847,950.3595681,523.0844941,352.60865,700.3577203,483.3521043,337.7539919,18.3431,105.9058
Quang Binh,747.4236408,422.4640015,368.9825351,833.3388195,729.7503819,256.8567018,415.5116776,385.5141718,163.5043048,154.8283599,272.7008822,676.9255597,329.789709,557.9094009,464.5957976,789.5723174,936.4244458,500.0467021,879.4799318,771.2650479,444.4049014,330.6653126,351.890948,647.9141482,732.0492008,568.8054246,917.0691794,788.0978339,747.2003701,706.7724714,398.5177614,120.5994043,0,485.7437032,418.9444858,773.4579829,839.8501278,315.1143868,688.4499388,793.8940301,393.8653417,375.1541381,806.823291,865.1086878,502.9434969,91.65819597,612.8319448,806.7552402,423.6775485,578.4163415,648.7924942,617.4593205,504.545549,525.3190005,511.9994454,352.1057867,379.7341016,872.5650199,642.9638156,233.1805151,590.5250333,603.9395704,445.2043183,17.4833,106.6
Lang Son,1232.931513,151.7917148,116.9282332,1318.233329,1214.697711,684.4063229,101.9318634,110.2394477,370.1869261,605.2281495,248.8188633,1133.532599,170.1825663,1030.370234,97.76847268,1273.527792,1419.118089,935.8624641,1364.904639,1252.239003,152.9973695,161.7618183,778.3882108,1117.162075,1217.288647,1011.266153,1401.970417,1272.293166,1222.683238,1168.177966,107.4236405,399.8530941,485.7437032,0,886.1014032,1259.196612,1325.593817,195.0230664,1173.885419,1279.63759,186.5126191,840.2484636,1292.163699,1348.949876,196.0287976,561.9288718,291.6680101,1292.496395,86.48348164,105.6373844,1134.379203,212.3483393,159.2433851,100.7201418,299.7628352,165.1307465,134.6988703,1349.731227,359.789976,662.0501756,1069.764294,376.9241451,136.3843,21.8478,106.7578
Gia Lai,386.6332662,840.3366489,772.8731623,500.7948212,360.7341387,214.7630108,828.3390769,795.3868443,578.7300783,280.9151063,691.4246927,259.2146955,743.578915,145.1829688,878.887807,407.9803682,617.276502,133.2922148,534.6758912,481.1924922,862.5087924,741.7398966,152.7854713,231.2427099,367.0948738,171.0564709,578.4197111,468.5486213,337.8314381,287.8385064,786.764675,535.8856546,418.9444858,886.1014032,0,420.6905283,484.29706,731.6165054,361.6307633,441.6048602,812.6966359,45.98490681,469.1047739,541.897548,921.8790603,330.4434065,1030.986611,452.0583507,834.71927,985.6059125,300.3241658,1035.122886,922.6462535,938.4587105,926.2490678,768.2301286,794.1599878,592.0881902,1057.733503,232.5550048,194.8532089,1014.04295,862.4412125,13.9715,108.0147
Long An,36.72169888,1183.607394,1142.430496,87.73284774,67.12265654,630.1581132,1185.548894,1157.673243,908.7638594,672.1136159,1033.88327,335.4018299,1100.108135,297.5246253,1232.488332,81.91341201,203.4735236,473.443399,113.9857008,141.9890988,1204.04694,1102.741408,572.2829786,269.3515307,57.35221646,425.1121911,158.0244504,84.71245497,196.9227735,304.591772,1169.067548,870.4591689,773.4579829,1259.196612,420.6905283,0,66.57437382,1082.319316,93.14141096,21.11551199,1149.702674,461.4537394,56.14709198,131.8425671,1252.967705,701.7170864,1346.839607,33.32513952,1194.917927,1350.529832,126.1999785,1375.450293,1262.814433,1293.809281,1229.781715,1119.191463,1148.679217,219.8123126,1357.08396,644.3054729,233.2636079,1302.114002,1207.939941,10.5322,106.4042
Tra Vinh,97.75035244,1249.123776,1208.803476,62.03786094,124.3736624,695.1440604,1251.567036,1223.862342,974.2560901,738.4652413,1099.577254,376.2492753,1166.180505,356.2721769,1298.344793,101.9037907,155.223467,529.8033822,55.15541058,158.6089557,1269.46635,1168.936569,634.9985341,317.34446,117.2556357,476.8031482,99.87163127,96.93555784,227.8161177,341.2645414,1235.62,936.19578,839.8501278,1325.593817,484.29706,66.57437382,0,1148.229272,155.3962027,45.95937605,1215.006536,525.8547642,53.4464874,96.89155206,1317.846155,768.291452,1410.754108,33.29084725,1261.020779,1416.678612,192.6799741,1440.615424,1328.101348,1359.677035,1293.209945,1185.068512,1214.643784,201.8794345,1419.968608,709.6834779,293.6153188,1364.385555,1273.516189,9.9369,106.3411
Ninh Binh,1058.005018,109.8470328,94.24008077,1137.021336,1041.743248,546.8619373,104.2226348,84.82565555,178.2937018,454.7690778,53.81584452,987.1941772,27.34557115,872.4149363,150.2885849,1102.684468,1234.56336,799.9979542,1185.031567,1066.642911,132.4195243,43.8576276,644.2536481,961.9109523,1043.4535,872.6202371,1220.573048,1089.955733,1062.262373,1018.76064,159.0980017,212.6620663,315.1143868,195.0230664,731.6165054,1082.319316,1148.229272,0,994.5682288,1102.341335,91.31939806,686.8361746,1112.17598,1165.897762,197.7898856,401.1865415,316.3731959,1115.447932,115.6452719,270.5884663,959.2919326,303.6391846,192.025619,211.5382511,245.2996574,37.06238787,66.73357818,1161.561734,362.5877093,523.0376137,905.5925158,344.0170244,130.9086595,20.2539,105.975
Tay Ninh,85.45783351,1094.661699,1056.981236,146.4053435,94.51570955,562.3185586,1098.174214,1071.079879,819.8224037,595.1767002,945.4508918,337.945023,1012.988183,260.4832192,1144.510759,152.5167326,258.5484012,436.4696129,191.033021,126.8467985,1114.864539,1016.201756,514.3340607,262.3098004,86.28350997,401.0973483,229.5640123,107.5060619,228.8898912,316.5539899,1085.795346,782.2135661,688.4499388,1173.885419,361.6307633,93.14141096,155.3962027,994.5682288,0,110.6527601,1060.270512,398.1489944,118.4325411,183.3910393,1162.725498,620.2696328,1255.357929,124.1325174,1107.89879,1263.676233,66.49936545,1285.709365,1173.331002,1205.855776,1137.865861,1031.313507,1061.10752,234.3370027,1264.792712,574.3558161,195.8546726,1209.499485,1119.142602,11.3131,106.0963
Tien Giang,56.11735474,1203.3623,1162.845266,71.342665,85.65516148,651.2487258,1205.65231,1177.914581,928.4993039,693.1369973,1053.753468,350.3576967,1120.253374,317.3781191,1252.472804,86.82981245,184.7787295,492.8241241,93.13916148,140.3776372,1223.740477,1122.98783,593.0677614,286.2369386,76.70060414,443.2613751,137.4598603,79.38311052,208.1963409,318.2199493,1189.739956,890.356339,793.8940301,1279.63759,441.6048602,21.11551199,45.95937605,1102.341335,110.6527601,0,1169.323734,482.481584,42.34545625,115.0848428,1272.338508,722.5007861,1365.68889,13.48240707,1215.087839,1370.73764,147.1962717,1394.990277,1282.426609,1313.802163,1248.379404,1139.189913,1168.741943,208.5661244,1375.416792,665.4174155,253.4430285,1320.150471,1227.733842,10.35,106.35
Hoa Binh,1126.947727,39.68718852,138.216182,1200.47333,1112.125562,633.8838927,86.98554634,104.1338693,241.3720156,539.3352074,121.3126121,1069.975198,97.13594554,951.4414844,101.9791318,1174.230672,1294.22626,886.1639407,1249.570063,1125.615232,55.49959875,112.4480602,731.4298372,1041.677782,1113.225631,957.8861806,1283.590901,1152.463185,1139.511301,1100.455759,202.2100918,281.5957636,393.8653417,186.5126191,812.6966359,1149.702674,1215.006536,91.31939806,1060.270512,1169.323734,0,768.5642091,1176.84471,1227.41523,109.6228416,482.8912172,225.8703204,1182.583263,102.4039725,226.9068261,1028.506845,226.0774376,113.1162414,157.1419471,158.2325745,66.24574393,70.74569716,1216.733803,271.3883844,609.9089043,981.6303078,255.8022184,64.24733483,20.8175,105.3375
Kon Tum,428.1045371,795.7702471,727.1791525,539.755267,403.0172435,170.3484808,783.0734087,749.939798,535.9985769,235.1432383,647.2556485,301.8325001,698.4637502,191.1288991,833.7274982,451.9897334,655.5200786,150.9952371,575.320098,514.5159077,818.0019295,696.4130786,119.5270971,276.9592783,408.9209307,203.2574521,618.6301116,505.5676063,383.8013948,331.9990153,740.7946386,493.0314263,375.1541381,840.2484636,45.98490681,461.4537394,525.8547642,686.8361746,398.1489944,482.481584,768.5642091,0,508.4259574,580.0706648,877.8868683,285.8476601,987.7586961,493.3025519,789.3170556,939.9224872,338.9775465,990.4316023,878.1166872,893.1582173,884.1549284,723.364712,749.0670752,625.528567,1015.593779,187.3000859,239.1539482,972.8691056,817.7129049,14.3838,107.9833
Vinh Long,92.43730843,1211.579718,1175.248631,32.40423329,122.9921463,675.5148967,1215.912339,1189.0879,936.861346,712.3541539,1062.737189,391.3073517,1130.840168,350.8597314,1261.973335,128.710006,149.6538558,527.5113893,72.85649311,106.1552351,1231.609046,1134.235082,621.5040607,325.4646838,112.781911,480.653199,111.7374285,43.85665212,250.4542653,359.8849106,1204.227807,899.6691391,806.823291,1292.163699,469.1047739,56.14709198,53.4464874,1112.17598,118.4325411,42.34545625,1176.84471,508.4259574,0,76.19980099,1278.510301,738.5247279,1369.377984,44.7235113,1225.765584,1381.572425,169.5400503,1401.943151,1289.822274,1323.315839,1251.065572,1148.853316,1178.774494,166.2281162,1376.934261,688.6420533,285.9304188,1320.541655,1236.150514,10.255,105.9753
Hau Giang,168.4334186,1263.008934,1232.059841,44.10997165,198.9409916,745.4864682,1269.984421,1244.357684,989.1206118,777.6930703,1115.472846,465.3150535,1185.478784,426.6449208,1314.99392,195.5758615,75.44941743,603.4896278,58.60277061,109.0823327,1282.539164,1189.694039,694.6008873,401.0153101,188.8914826,556.8043985,61.81094805,77.37123639,320.8539393,432.5275747,1263.483536,953.2587135,865.1086878,1348.949876,541.897548,131.8425671,96.89155206,1165.897762,183.3910393,115.0848428,1227.41523,580.0706648,76.19980099,0,1327.062363,800.4999021,1414.287559,111.7847244,1280.351373,1436.130552,241.5747327,1451.364229,1340.018197,1376.258389,1294.748988,1202.283535,1232.621359,107.4294902,1418.662526,757.7190837,361.5283481,1360.691323,1287.798587,9.7833,105.4708
Yen Bai,1231.088806,90.95760612,211.7541073,1301.369574,1217.030688,743.2725223,137.6585423,173.6819827,347.5112412,648.9577718,230.787887,1179.410171,196.2725971,1060.041846,102.2631383,1279.653688,1392.560123,995.7233362,1351.052749,1223.818406,69.51799414,207.1320172,840.7990407,1150.45394,1217.817444,1067.506328,1384.094982,1252.859716,1247.429035,1209.689681,260.8192587,388.8521887,502.9434969,196.0287976,921.8790603,1252.967705,1317.846155,197.7898856,1162.725498,1272.338508,109.6228416,877.8868683,1278.510301,1327.062363,0,592.3385859,120.3237807,1285.666683,145.4178617,178.9212433,1132.920611,125.5225925,38.75604025,112.0683063,106.9503794,165.619648,151.9848985,1312.164935,176.7183676,719.3248965,1089.192404,182.0954503,79.89921014,21.7,104.8667
Quang Tri,673.7591033,509.9418783,446.5315713,766.4278154,654.2387382,168.0133619,498.7758661,466.7531655,255.1523822,65.4832002,361.5850513,587.084631,413.6124207,471.7893355,548.9590306,712.0480587,873.4824508,408.3885986,810.567533,711.7866374,532.1580624,412.5409437,261.2223944,560.8548591,657.3685422,477.3693234,849.8239072,723.1368177,662.8023613,617.8461224,467.9806376,212.2005795,91.65819597,561.9288718,330.4434065,701.7170864,768.291452,401.1865415,620.2696328,722.5007861,482.8912172,285.8476601,738.5247279,800.4999021,592.3385859,0,703.5514554,735.0217787,505.7629609,658.5407546,575.8446317,704.6827294,592.2783878,608.9403617,603.6194884,437.8464921,464.1090659,816.7722409,734.5143127,145.06841,508.1715691,695.5511995,531.9979643,16.8056,107.0906
Lao Cai,1326.705848,211.2652589,329.802471,1390.814836,1314.216734,858.4124045,254.9810831,292.1819965,452.6062459,762.1724132,344.3263605,1289.591172,316.3746584,1166.676954,211.8934401,1377.786988,1477.401128,1109.681738,1441.398889,1308.997128,189.7470972,327.4552858,955.9560884,1257.572791,1314.364535,1180.446855,1472.631156,1341.586687,1351.665163,1318.676388,373.2476596,495.2237,612.8319448,291.6680101,1030.986611,1346.839607,1410.754108,316.3731959,1255.357929,1365.68889,225.8703204,987.7586961,1369.377984,1414.287559,120.3237807,703.5514554,0,1379.112127,260.4391112,233.3628976,1229.336098,110.9995406,141.9287043,191.9807795,121.7940731,285.4900878,272.1665491,1392.630544,70.4759659,834.3646487,1192.724801,114.2067951,198.8316381,22.4194,103.995
Ben Tre,65.51581352,1216.577772,1175.723309,69.36104544,93.67739184,662.3742615,1218.719846,1190.906518,941.7199682,705.2061705,1066.925009,353.9377242,1133.298896,325.9887671,1265.597139,85.14148135,178.6694983,500.7010055,83.62955138,147.9452702,1236.977057,1135.976568,603.1605336,291.6407266,85.62846046,449.7440044,128.4730755,85.8830503,209.2821474,320.7612694,1202.391388,903.5159512,806.7552402,1292.496395,452.0583507,33.32513952,33.29084725,1115.447932,124.1325174,13.48240707,1182.583263,493.3025519,44.7235113,111.7847244,1285.666683,735.0217787,1379.112127,0,1228.120447,1383.749582,159.3903273,1408.274754,1295.689371,1326.922942,1261.830141,1152.307491,1181.829513,209.5237193,1388.886944,676.7613777,262.5887887,1333.631259,1240.935374,10.2333,106.3833
Bac Giang,1169.929015,73.07765826,71.90465471,1250.974248,1152.957559,641.0296271,15.63142494,39.6651114,293.9068327,554.7479611,168.739933,1087.144317,94.92984325,977.3769153,50.94895365,1213.169763,1349.391395,894.5014524,1298.61576,1181.659688,83.03144016,93.25586751,737.2653552,1065.840288,1154.984575,968.6879392,1334.604921,1204.200426,1168.556828,1120.174655,115.6275144,327.3022932,423.6775485,86.48348164,834.71927,1194.917927,1261.020779,115.6452719,1107.89879,1215.087839,102.4039725,789.3170556,1225.765584,1280.351373,145.4178617,505.7629609,260.4391112,1228.120447,0,155.8261982,1071.201528,212.8845158,118.6204778,104.4266315,236.4166969,81.7312431,50.280778,1277.031485,321.6440238,617.7871,1013.24951,324.8053128,67.77594198,21.2731,106.1947
Cao Bang,1325.32984,187.238063,212.7460052,1406.800444,1308.088317,786.7981767,166.3668986,192.9644717,448.665957,704.801935,322.4986752,1235.280174,250.7544084,1129.186885,126.2749716,1367.959949,1505.047459,1039.09376,1454.420651,1337.203488,175.0637053,247.8923619,881.5533477,1216.844746,1310.242158,1114.200235,1490.430412,1360.011277,1320.99936,1269.326066,213.06033,482.9573504,578.4163415,105.6373844,985.6059125,1350.529832,1416.678612,270.5884663,1263.676233,1370.73764,226.9068261,939.9224872,1381.572425,1436.130552,178.9212433,658.5407546,233.3628976,1383.749582,155.8261982,0,1226.614972,130.9737412,142.0332829,71.86598477,283.6316449,234.8697343,203.9224454,1432.008074,303.7688595,764.1244829,1166.653531,337.640291,162.947375,22.6731,106.25
Binh Phuoc,98.73104057,1061.756632,1017.733346,200.7803038,85.53982148,506.0753905,1062.120804,1033.667764,787.2029811,545.944537,911.5787591,277.779701,976.5295825,194.0007239,1109.566217,150.7032834,316.9562068,370.2327733,238.1771356,193.320419,1082.47397,978.73133,453.0321349,200.5990423,85.02894585,334.8545019,280.4561184,169.3040786,187.5583783,260.4255627,1043.467387,748.1498883,648.7924942,1134.379203,300.3241658,126.1999785,192.6799741,959.2919326,66.49936545,147.1962717,1028.506845,338.9775465,169.5400503,241.5747327,1132.920611,575.8446317,1229.336098,159.3903273,1071.201528,1226.614972,0,1254.519009,1141.595657,1170.828522,1113.68492,996.2530329,1025.442406,300.4195387,1242.244878,519.4998363,129.3912848,1188.905548,1085.895065,11.6504,106.6
Ha Giang,1352.918818,194.9953906,284.3458527,1425.172286,1338.19436,848.6282095,214.1481223,251.4400631,467.4475532,758.2020959,345.356484,1290.803859,294.0454012,1175.33925,162.7076611,1400.30105,1517.278623,1102.181972,1474.587315,1348.546791,173.1876724,299.4051562,945.6295941,1265.131532,1339.266522,1175.416221,1508.077399,1376.8668,1364.362794,1322.383122,310.6468685,507.4931907,617.4593205,212.3483393,1035.122886,1375.450293,1440.615424,303.6391846,1285.709365,1394.990277,226.0774376,990.4316023,1401.943151,1451.364229,125.5225925,704.6827294,110.9995406,1408.274754,212.8845158,130.9737412,1254.519009,0,113.2404035,115.2829971,199.6288623,267.3738879,243.7882489,1437.447588,178.9598803,825.0129849,1206.893356,223.8516721,172.7321178,22.8233,104.9836
Tuyen Quang,1240.050579,82.37618504,188.9073555,1313.331857,1225.159068,738.6382673,114.1603549,151.9982139,354.4136811,646.7268808,232.189624,1178.897028,185.2048285,1062.45474,70.29533106,1287.171255,1406.496482,991.9250251,1362.526726,1237.821578,60.15169495,193.1056253,835.9290561,1152.38023,1226.295607,1064.641776,1396.383688,1265.221852,1251.250886,1210.113798,231.6631797,394.281679,504.545549,159.2433851,922.6462535,1262.814433,1328.101348,192.025619,1173.331002,1282.426609,113.1162414,878.1166872,1289.822274,1340.018197,38.75604025,592.2783878,141.9287043,1295.689371,118.6204778,142.0332829,1141.595657,113.2404035,0,73.55216717,145.7019558,156.667445,136.6282794,1328.031494,205.1961758,714.8709455,1093.698402,217.68903,62.27819782,21.8281,105.2156
Bac Kan,1269.542718,117.8301673,173.081894,1347.906722,1253.216073,745.4549001,110.1664316,144.0914088,387.1655747,658.8356728,260.7893102,1191.401704,195.6073446,1080.719345,61.34526939,1314.003473,1444.308748,998.9150237,1396.163588,1276.048244,103.8226088,196.7530886,841.6539775,1169.467347,1254.967668,1073.11416,1431.374944,1300.581727,1271.527806,1224.269532,195.3647676,423.6561534,525.3190005,100.7201418,938.4587105,1293.809281,1359.677035,211.5382511,1205.855776,1313.802163,157.1419471,893.1582173,1323.315839,1376.258389,112.0683063,608.9403617,191.9807795,1326.922942,104.4266315,71.86598477,1170.828522,115.2829971,73.55216717,0,218.8753257,174.6185298,145.6551946,1369.251973,261.1227644,722.2127488,1115.653387,284.2263778,92.90141208,22.1514,105.8377
Son La,1210.504348,166.2741024,291.6599748,1271.981875,1198.86179,764.2835653,224.6844197,254.4072262,348.7936432,664.9820443,257.2447503,1185.447114,255.0719866,1058.765649,202.6829323,1262.886754,1357.207399,1011.931761,1322.8361,1188.986719,153.422802,270.680453,861.2876459,1149.939812,1198.661496,1080.662518,1353.443637,1222.558611,1241.13071,1212.983533,350.1589844,391.8806245,511.9994454,299.7628352,926.2490678,1229.781715,1293.209945,245.2996574,1137.865861,1248.379404,158.2325745,884.1549284,1251.065572,1294.748988,106.9503794,603.6194884,121.7940731,1261.830141,236.4166969,283.6316449,1113.68492,199.6288623,145.7019558,218.8753257,0,224.455594,224.5245255,1271.624978,131.4892425,740.1842116,1081.908801,98.87808927,169.2565999,21.327,103.9141
Ha Nam,1094.960639,75.45833322,81.04622641,1173.594679,1078.756363,582.0113551,68.89234964,58.06242946,213.8447117,490.8288199,87.66262579,1023.465962,31.36895265,909.2416022,113.3162284,1139.730644,1270.753487,835.37317,1221.706459,1102.719018,98.01010823,46.26933594,679.2732949,998.6502704,1080.444425,908.2844869,1257.116443,1126.431341,1099.20802,1055.226485,148.1347105,249.208173,352.1057867,165.1307465,768.2301286,1119.191463,1185.068512,37.06238787,1031.313507,1139.189913,66.24574393,723.364712,1148.853316,1202.283535,165.619648,437.8464921,285.4900878,1152.307491,81.7312431,234.8697343,996.2530329,267.3738879,156.667445,174.6185298,224.455594,0,31.48403841,1197.152355,335.3495889,558.2700526,942.6077054,321.9860044,94.8561024,20.583521,105.922989
Hung Yen,1124.167884,61.93742826,67.79715301,1203.685561,1107.678552,604.9039884,37.6058623,34.0344006,244.772335,515.5603388,118.920842,1048.405475,50.62685166,935.8500107,84.92033818,1168.377072,1301.294683,858.4918262,1251.630918,1133.359857,82.46692028,56.47831469,701.851122,1024.921813,1109.492197,931.9286037,1287.250551,1156.659122,1126.317675,1080.658719,131.6258259,279.3710847,379.7341016,134.6988703,794.1599878,1148.679217,1214.643784,66.73357818,1061.10752,1168.741943,70.74569716,749.0670752,1178.774494,1232.621359,151.9848985,464.1090659,272.1665491,1181.829513,50.280778,203.9224454,1025.442406,243.7882489,136.6282794,145.6551946,224.5245255,31.48403841,0,1228.117741,326.6211019,581.3342171,970.1756848,319.4792189,74.63771497,20.852571,106.016998
Kien Giang,253.2455707,1253.715745,1233.502621,141.4020524,282.9012618,783.2397111,1265.709719,1242.59758,983.347399,802.268996,1109.58294,553.4662242,1182.8139,494.1078576,1308.439112,294.570619,107.7376688,670.6518455,165.0884873,111.0187414,1272.20798,1188.636585,743.8317203,483.6989309,271.8137448,632.26126,150.5856098,138.5251592,416.3654938,524.0680491,1269.934849,950.3595681,872.5650199,1349.731227,592.0881902,219.8123126,201.8794345,1161.561734,234.3370027,208.5661244,1216.733803,625.528567,166.2281162,107.4294902,1312.164935,816.7722409,1392.630544,209.5237193,1277.031485,1432.008074,300.4195387,1437.447588,1328.031494,1369.251973,1271.624978,1197.152355,1228.117741,0,1391.712769,792.6364468,428.9327811,1331.479003,1278.778956,9.90841,104.498787
Lai Chau,1338.581425,264.688208,388.3651168,1397.101956,1327.577244,894.0081714,314.3680447,350.219441,480.0013966,795.3791628,382.8242516,1316.927894,366.7102016,1190.102591,275.3855969,1391.867061,1479.672205,1142.650561,1448.312589,1312.031208,244.9715144,379.7193348,991.2320319,1281.293442,1327.130492,1211.747508,1477.93693,1347.416056,1371.956377,1344.459875,436.3807967,523.0844941,642.9638156,359.789976,1057.733503,1357.08396,1419.968608,362.5877093,1264.792712,1375.416792,271.3883844,1015.593779,1376.934261,1418.662526,176.7183676,734.5143127,70.4759659,1388.886944,321.6440238,303.7688595,1242.244878,178.9598803,205.1961758,261.1227644,131.4892425,335.3495889,326.6211019,1391.712769,0,869.9003434,1212.707626,66.21725683,256.5487512,22.368662,103.311913
Da Nang,612.139008,632.8769261,552.1426803,719.138646,588.2014804,24.10782802,613.1695043,578.1239048,394.7646783,79.5884545,490.039272,471.4959873,530.9688538,377.170519,664.636957,638.8652567,832.8944074,277.169008,757.5271783,682.7046112,655.4570018,526.4955308,121.5916271,459.3144228,593.5081268,350.9033999,799.9301054,681.5146578,569.1724697,506.6021579,559.7831126,352.60865,233.1805151,662.0501756,232.5550048,644.3054729,709.6834779,523.0376137,574.3558161,665.4174155,609.9089043,187.3000859,688.6420533,757.7190837,719.3248965,145.06841,834.3646487,676.7613777,617.7871,764.1244829,519.4998363,825.0129849,714.8709455,722.2127488,740.1842116,558.2700526,581.3342171,792.6364468,869.9003434,0,426.3459255,834.2626713,653.0909184,16.054407,108.202164
Dak Nong,197.3768841,1012.092866,954.6846997,318.3161613,169.2484011,409.3747794,1005.653147,974.5054858,741.8456772,467.0643392,861.5384619,170.6195114,920.0469348,65.4642715,1055.07214,213.1409075,435.5644144,242.6971827,346.1742973,322.6992376,1033.712805,920.0017718,342.3975946,95.63880873,176.985358,205.7898881,390.8293891,294.5175306,159.2565334,169.0734991,973.3385266,700.3577203,590.5250333,1069.764294,194.8532089,233.2636079,293.6153188,905.5925158,195.8546726,253.4430285,981.6303078,239.1539482,285.9304188,361.5283481,1089.192404,508.1715691,1192.724801,262.5887887,1013.24951,1166.653531,129.3912848,1206.893356,1093.698402,1115.653387,1081.908801,942.6077054,970.1756848,428.9327811,1212.707626,426.3459255,0,1163.816103,1035.265315,12.264648,107.609802
Dien Bien,1284.528508,258.9691499,385.3549788,1340.06003,1274.383073,858.3198314,314.8287693,347.4235648,440.4626692,758.0121145,355.405201,1273.135869,352.9247114,1143.638831,284.3151525,1339.013379,1420.706427,1103.813606,1391.531833,1253.543189,242.8004652,368.0164588,954.8801511,1234.873625,1273.595039,1171.334858,1420.352919,1290.199586,1323.020341,1299.445317,440.2776573,483.3521043,603.9395704,376.9241451,1014.04295,1302.114002,1364.385555,344.0170244,1209.499485,1320.150471,255.8022184,972.8691056,1320.541655,1360.691323,182.0954503,695.5511995,114.2067951,1333.631259,324.8053128,337.640291,1188.905548,223.8516721,217.68903,284.2263778,98.87808927,321.9860044,319.4792189,1331.479003,66.21725683,834.2626713,1163.816103,0,257.1204584,21.804232,103.107651
Vinh Phuc,1184.499927,25.15659633,131.8554038,1260.217144,1168.99858,676.8121099,58.1619094,93.79778903,299.3217831,585.5800089,174.4193839,1118.094226,122.9430512,1002.928315,41.08655976,1230.542161,1355.178498,930.2111695,1308.948561,1186.698657,16.67574419,131.0456319,774.0298123,1092.584302,1170.390595,1003.139216,1343.50958,1212.504411,1192.36267,1149.655067,183.1613927,337.7539919,445.2043183,136.3843,862.4412125,1207.939941,1273.516189,130.9086595,1119.142602,1227.733842,64.24733483,817.7129049,1236.150514,1287.798587,79.89921014,531.9979643,198.8316381,1240.935374,67.77594198,162.947375,1085.895065,172.7321178,62.27819782,92.90141208,169.2565999,94.8561024,74.63771497,1278.778956,256.5487512,653.0909184,1035.265315,257.1204584,0,21.360882,105.54744
